city|location|price|bedrooms|baths|size
Lahore|J Heights, Raiwind Road|10800000|1|1|675
Lahore|DHA 9 Town - Block C, DHA 9 Town|22500000|3|4|1125
Lahore|Zameen Opal, Land Breeze Housing Society|24100000|2|2|945
Lahore|DHA 9 Town, DHA Defence|45000000|4|5|1800
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|73500000|5|6|4500
Lahore|Fahad Town, GT Road|7500000|7|4|1125
Lahore|Manawan, Lahore|3200000|2|2|338
Lahore|Bahria Orchard Phase 1 - Northern, Bahria Orchard Phase 1|31500000|5|6|2250
Lahore|Sabzazar Scheme - Block L, Sabzazar Scheme|19000000|4|5|1125
Lahore|DHA Phase 6, DHA Defence|112000000|6|6|4500
Lahore|DHA 9 Town, DHA Defence|20100000|3|4|1125
Lahore|DHA Phase 7, DHA Defence|62500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|65000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|46500000|3|4|2250
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|64500000|5|6|4500
Lahore|DHA Phase 7 - Block P, DHA Phase 7|68600000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|75000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|70000000|5|6|4500
Lahore|Audit & Accounts Phase 1, Audit & Accounts Housing Society|20500000|4|5|1800
Lahore|DHA Phase 6, DHA Defence|147500000|6|6|9000
Lahore|Lake City - Sector M-2A, Lake City|52500000|5|6|2250
Lahore|Johar Town Phase 2 - Block Q, Johar Town Phase 2|28000000|5|6|1125
Lahore|DHA Phase 6, DHA Defence|340000000|6|6|9000
Lahore|DHA Phase 4 - Block EE, DHA Phase 4|44000000|4|4|2250
Lahore|DHA Phase 7, DHA Defence|67500000|6|6|4500
Lahore|Lake City - Sector M-8, Lake City|4980000|4|5|1125
Lahore|DHA Phase 6 - Block K, DHA Phase 6|87500000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|54500000|5|6|2250
Lahore|DHA Phase 3, DHA Defence|100000000|6|6|4500
Lahore|DHA 9 Town - Block A, DHA 9 Town|25500000|3|3|1125
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|23500000|3|4|1125
Lahore|Bahria Town - Overseas Enclave, Bahria Town|43000000|5|6|2250
Lahore|Lake City - Sector M-2, Lake City|91000000|5|6|4500
Lahore|Punjab University Employees Housing Scheme Town 1, Lahore|26500000|5|6|1575
Lahore|DHA Phase 3, DHA Defence|59000000|5|6|5400
Lahore|DHA Phase 7, DHA Defence|72500000|5|6|4500
Lahore|Askari, Lahore|12000000|2|2|1125
Lahore|Bahria Town - Sector C, Bahria Town|37000000|5|6|2475
Lahore|DHA Phase 6, DHA Defence|78500000|5|6|4500
Lahore|Bahria Town - Nishtar Block, Bahria Town - Sector E|6895000|0|1|405
Lahore|Bahria Town - Sector C, Bahria Town|37500000|5|6|2475
Lahore|Bahria Town - Sector C, Bahria Town|38000000|5|6|2475
Lahore|Canal View, Lahore|80000000|5|6|5400
Lahore|Bahria Town - Iqbal Block, Bahria Town - Sector E|6700000|1|1|540
Lahore|Al Rehman Garden Phase 2, Al Rehman Garden|22500000|5|6|2025
Lahore|DHA Phase 3, DHA Defence|129000000|7|6|9000
Lahore|Al-Kabir Town, Raiwind Road|11500000|3|3|675
Lahore|Al-Kabir Town, Raiwind Road|12500000|3|3|675
Lahore|Lake City - Sector M-7A, Lake City|32000000|5|6|1575
Lahore|Park View City, Lahore|14500000|4|4|1125
Lahore|DHA Phase 6, DHA Defence|74000000|5|6|4500
Lahore|Al Jannat Homes - Block C, Al Jannat Homes|8000000|0|0|675
Lahore|Al Rehman Phase 2 - Block L, Al Rehman Garden Phase 2|19000000|5|6|1350
Lahore|DHA Phase 6, DHA Defence|125000000|6|6|5400
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|29000000|3|4|2250
Lahore|DHA Phase 8, DHA Defence|61000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|52500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|110000000|7|6|9000
Lahore|DHA Phase 6, DHA Defence|125000000|7|0|9000
Lahore|New Lahore City, Lahore|16000000|4|4|1125
Lahore|Bahria Town - Sector C, Bahria Town|38500000|5|6|2475
Lahore|DHA 9 Town - Block C, DHA 9 Town|24500000|4|4|1125
Lahore|DHA Phase 4, DHA Defence|42000000|4|5|2250
Lahore|Valencia Housing Society, Lahore|99000000|6|6|9000
Lahore|DHA Phase 6, DHA Defence|49500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|79000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|82500000|5|6|4500
Lahore|DHA Phase 6 - Block H, DHA Phase 6|92500000|5|6|4500
Lahore|Lake City, Raiwind Road|36500000|6|6|1575
Lahore|DHA 9 Town, DHA Defence|18500000|3|5|1125
Lahore|Gulberg 3, Gulberg|11900000|1|1|405
Lahore|DHA 9 Town, DHA Defence|19500000|3|4|1125
Lahore|DHA Phase 4 - Block DD, DHA Phase 4|95000000|5|6|4500
Lahore|Al Rehman Phase 2 - Block F, Al Rehman Garden Phase 2|17500000|5|6|1125
Lahore|Park View City - Topaz Block, Park View City|23000000|3|3|1125
Lahore|New Super Town, Lahore|31000000|4|5|2025
Lahore|Park View City, Lahore|15900000|4|4|1125
Lahore|New Lahore City, Lahore|12500000|4|4|900
Lahore|DHA Phase 7, DHA Defence|63000000|0|0|4500
Lahore|DHA Phase 7, DHA Defence|63500000|5|6|4500
Lahore|Audit & Accounts Phase 1, Audit & Accounts Housing Society|15500000|4|4|900
Lahore|DHA Phase 6, DHA Defence|85000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|47500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|45000000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|38000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|320000000|6|0|9000
Lahore|DHA Phase 6, DHA Defence|67500000|5|6|4500
Lahore|Valencia Housing Society, Lahore|76000000|5|6|4500
Lahore|Valencia Housing Society, Lahore|61000000|6|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|39000000|5|6|2475
Lahore|Valencia Housing Society, Lahore|170000000|6|6|9000
Lahore|Bahria Town - Sector A, Bahria Town|100000000|6|6|5400
Lahore|Bahria Town - Sector C, Bahria Town|39500000|5|6|2475
Lahore|Bedian Road, Lahore|7000000|1|1|4500
Lahore|State Life Housing Society, Lahore|52500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|21500000|3|4|1125
Lahore|Lake City - Sector M-2, Lake City|90000000|5|6|4500
Lahore|Bahria Orchard Phase 4, Bahria Orchard|6000000|2|2|1125
Lahore|DHA Phase 6, DHA Defence|65000000|4|5|2250
Lahore|Cavalry Extension, Lahore|28000000|3|3|1125
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|31000000|4|5|2025
Lahore|Park View City, Lahore|14800000|4|4|1125
Lahore|DHA Phase 6, DHA Defence|73000000|5|6|4500
Lahore|Bahria Town - Tulip Block, Bahria Town - Sector C|65000000|6|6|2700
Lahore|DHA Phase 6, DHA Defence|50000000|4|5|2250
Lahore|DHA 9 Town, DHA Defence|34500000|4|6|2250
Lahore|DHA Phase 6, DHA Defence|41000000|4|6|2250
Lahore|Park View City, Lahore|16000000|4|4|1125
Lahore|Park View City, Lahore|18000000|4|4|1125
Lahore|Low Cost - Block E, Low Cost Sector|15000000|0|0|1125
Lahore|Valencia Housing Society, Lahore|79000000|0|0|4500
Lahore|DHA 11 Rahbar Phase 2 Extension - Block M, DHA 11 Rahbar Phase 2 Extension|23200000|3|4|1125
Lahore|Bahria Town - Sector C, Bahria Town|40000000|5|6|2475
Lahore|NFC 1, Lahore|135000000|6|6|9000
Lahore|Bahria Town - Sector C, Bahria Town|39800000|5|6|2475
Lahore|Canal Garden, Lahore|82500000|6|6|4950
Lahore|Bahria Town - Sector C, Bahria Town|39500000|5|6|2475
Lahore|Canal Garden - Block A, Canal Garden|22500000|5|6|1125
Lahore|Lake City - Sector M-7B, Lake City|32500000|5|6|1462
Lahore|Lake City, Raiwind Road|46500000|5|6|2250
Lahore|DHA Phase 7, DHA Defence|210000000|6|6|9000
Lahore|State Life Housing Society, Lahore|55000000|6|6|4500
Lahore|State Life Housing Society, Lahore|33500000|5|6|2250
Lahore|Eden Gardens, Eden|12500000|3|3|1125
Lahore|State Life Phase 1 - Block B, State Life Housing Phase 1|82500000|5|6|4500
Lahore|State Life Phase 1 - Block A, State Life Housing Phase 1|57500000|5|6|3712
Lahore|Defence Raya, DHA Defence|200000000|7|0|4500
Lahore|Bahria Town - Tipu Sultan Block, Bahria Town - Sector F|7000000|1|1|495
Lahore|DHA Phase 6 - Block L, DHA Phase 6|97000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|200000000|6|6|9000
Lahore|Al-Kabir Town, Raiwind Road|11000000|0|0|675
Lahore|State Life Housing Society, Lahore|18500000|3|4|1125
Lahore|EME Society, Lahore|95000000|8|6|4500
Lahore|Park View City, Lahore|18000000|4|4|1125
Lahore|Park View City, Lahore|17500000|4|4|1125
Lahore|DHA Phase 6 - Block L, DHA Phase 6|81700000|6|6|4500
Lahore|Bahria Town - Nishtar Block, Bahria Town - Sector E|6200000|1|1|450
Lahore|Bahria Town - Sector C, Bahria Town|39000000|5|6|2475
Lahore|DHA 11 Rahbar Phase 2, DHA 11 Rahbar|18000000|3|4|1125
Lahore|Allama Iqbal Town, Lahore|13500000|3|3|675
Lahore|Bahria Town - Sector C, Bahria Town|38800000|5|6|2475
Lahore|Bahria Town - Sector C, Bahria Town|38500000|5|6|2475
Lahore|Allama Iqbal Town - Pak Block, Allama Iqbal Town|32500000|5|5|1508
Lahore|State Life Housing Society, Lahore|21500000|3|4|1125
Lahore|Lake City - Sector M-2, Lake City|80000000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|28000000|3|4|1125
Lahore|DHA Phase 5, DHA Defence|55000000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|67000000|5|6|4500
Lahore|Bahria Town - Tipu Sultan Block, Bahria Town - Sector F|11200000|2|2|810
Lahore|DHA Phase 6, DHA Defence|197500000|6|6|9000
Lahore|DHA Phase 6, DHA Defence|100000000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|4500000|1|1|405
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA Phase 7, DHA Defence|64000000|5|6|4500
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|2413000|1|1|405
Lahore|Johar Town, Lahore|20000000|0|0|1125
Lahore|State Life Housing Society, Lahore|38500000|4|5|2250
Lahore|Formanites Housing Scheme, Lahore|28500000|5|6|2250
Lahore|Johar Town, Lahore|35000000|4|4|2250
Lahore|Johar Town, Lahore|19500000|4|4|1125
Lahore|Allama Iqbal Town - Rachna Block, Allama Iqbal Town|77500000|6|6|4500
Lahore|Allama Iqbal Town - Gulshan Block, Allama Iqbal Town|45000000|5|5|2250
Lahore|Bahria Town - Sector B, Bahria Town|95000000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|38000000|5|6|2475
Lahore|HBFC Housing Society - Block A, HBFC Housing Society|62500000|5|5|4050
Lahore|Bahria Town - Sector C, Bahria Town|37800000|5|6|2475
Lahore|Punjab University Society Phase 2, Punjab University Employees Society|43000000|6|7|2250
Lahore|DHA 9 Town - Block A, DHA 9 Town|28000000|3|3|1125
Lahore|Lake City - Sector M-2A, Lake City|55000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|72000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|41500000|4|5|2250
Lahore|Lake City, Raiwind Road|33500000|4|5|1575
Lahore|Lake City - Sector M7 - Block B, Lake City - Sector M-7|21500000|4|4|1125
Lahore|Bahria Town - Safari Villas, Bahria Town - Sector B|19500000|3|3|1800
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|44000000|5|6|2250
Lahore|DHA Phase 5, DHA Defence|105000000|6|6|4500
Lahore|Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1|35000000|5|6|2250
Lahore|Ali Park, Cantt|25000000|3|4|1508
Lahore|DHA Phase 6, DHA Defence|270000000|8|6|4500
Lahore|Canal Gardens - Block AA, Canal Garden|16500000|4|5|1125
Lahore|Johar Town, Lahore|22000000|4|4|1125
Lahore|DHA Phase 3, DHA Defence|89500000|5|6|4500
Lahore|Dream Gardens Phase 2, Dream Gardens|8400000|1|1|675
Lahore|Shadab Garden, Lahore|16000000|3|4|1350
Lahore|Johar Town, Lahore|26500000|5|6|1125
Lahore|DHA Phase 6 - Block C, DHA Phase 6|92500000|5|5|4500
Lahore|DHA 11 Rahbar Phase 1 - Block A, DHA 11 Rahbar Phase 1|37000000|4|5|1800
Lahore|Bastami Road, Samanabad|9900000|3|3|630
Lahore|DHA Phase 8 - Ex Park View, DHA Phase 8|149000000|5|6|9000
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|85000000|5|6|4500
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|22500000|3|5|1125
Lahore|DHA Phase 4, DHA Defence|66500000|5|6|4500
Lahore|DHA Phase 4, DHA Defence|100000000|5|6|4500
Lahore|Beacon House Society, Lahore|29500000|5|6|2250
Lahore|Audit & Accounts Phase 1, Audit & Accounts Housing Society|18500000|3|3|1125
Lahore|Jubilee Town, Lahore|24500000|6|5|1575
Lahore|DHA 9 Town, DHA Defence|20500000|4|5|1125
Lahore|DHA Phase 7 - Block R, DHA Phase 7|67500000|6|6|4500
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|25000000|3|4|1125
Lahore|Bahria Town - Jinnah Block, Bahria Town - Sector E|22000000|3|5|1125
Lahore|Central Park Housing Scheme, Lahore|18500000|3|4|1125
Lahore|EME Society - Block A, EME Society|135000000|8|0|4500
Lahore|New Lahore City, Lahore|14000000|4|3|1125
Lahore|DHA Phase 5, DHA Defence|49500000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|47500000|4|5|2250
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|23000000|3|4|1125
Lahore|Bahria Town - Quaid Block, Bahria Town - Sector E|9000000|1|1|540
Lahore|LDA Avenue, Lahore|27000000|5|6|2250
Lahore|Jubilee Town - Block F, Jubilee Town|19500000|6|6|1125
Lahore|LDA Avenue, Lahore|31000000|6|6|2250
Lahore|DHA Phase 7, DHA Defence|137500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|87500000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|37500000|5|6|2475
Lahore|Bahria Town - Sector C, Bahria Town|37000000|5|6|2475
Lahore|Bahria Town - Gardenia Block, Bahria Town - Sector C|26000000|3|5|1125
Lahore|Bahria Town - Block AA, Bahria Town - Sector D|25000000|3|5|1125
Lahore|Bahria Town - Sector C, Bahria Town|36800000|5|6|2475
Lahore|Bahria Town - Rafi Block, Bahria Town - Sector E|19000000|3|5|1125
Lahore|DHA Phase 6 - Block K, DHA Phase 6|92500000|7|6|4500
Lahore|DHA Phase 6, DHA Defence|72000000|5|6|4500
Lahore|Bahria Town - Block BB, Bahria Town - Sector D|16500000|3|5|1125
Lahore|DHA Phase 6 - Block K, DHA Phase 6|90000000|5|6|5400
Lahore|DHA 9 Town, DHA Defence|19900000|3|4|1125
Lahore|Bahria Town - Shaheen Block, Bahria Town - Sector B|130000000|5|6|4500
Lahore|Garhi Shahu, Lahore|13000000|3|3|1125
Lahore|Park View City - Platinum Block, Park View City|16500000|4|4|1125
Lahore|Park View City, Lahore|16500000|4|4|1125
Lahore|DHA Phase 6 - Block C, DHA Phase 6|170000000|9|0|4500
Lahore|DHA Phase 6 - Block L, DHA Phase 6|86000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|75000000|5|6|4500
Lahore|LDA Avenue - Block M, LDA Avenue|29000000|6|6|2250
Lahore|Jubilee Town, Lahore|17500000|5|5|1125
Lahore|Jubilee Town, Lahore|22700000|6|5|1575
Lahore|LDA Avenue - Block J, LDA Avenue|33500000|6|6|2250
Lahore|Jubilee Town - Block C, Jubilee Town|13000000|4|4|675
Lahore|Wapda Town, Lahore|129000000|7|6|9000
Lahore|Bahria Town - Sector C, Bahria Town|36500000|5|6|2475
Lahore|Wapda Town Phase 1, Wapda Town|52500000|6|0|2250
Lahore|Valencia Housing Society, Lahore|129500000|6|8|9000
Lahore|Valencia Housing Society, Lahore|55000000|6|6|4500
Lahore|Wapda Town, Lahore|85000000|6|6|4500
Lahore|Wapda Town, Lahore|90000000|7|6|4500
Lahore|Lake City, Raiwind Road|84000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|140000000|6|6|5400
Lahore|DHA Phase 7 - Block R, DHA Phase 7|77500000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|71000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|48500000|4|5|2250
Lahore|DHA Phase 7, DHA Defence|73000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|47500000|4|5|2250
Lahore|Park View City, Lahore|16400000|4|4|1125
Lahore|New Lahore City, Lahore|14500000|4|4|1125
Lahore|Park View City - Platinum Block, Park View City|16500000|4|5|1125
Lahore|DHA Phase 6, DHA Defence|72600000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|250000000|6|6|9000
Lahore|DHA Phase 6, DHA Defence|56000000|4|5|2250
Lahore|Jubilee Town - Block F, Jubilee Town|18500000|5|6|1125
Lahore|Lake City - Sector M-7A, Lake City|32500000|5|5|1575
Lahore|Al-Kabir Town - Phase 2, Al-Kabir Town|18500000|4|4|1125
Lahore|DHA Phase 5 - Block H, DHA Phase 5|73500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|62000000|5|6|4500
Lahore|Valencia Housing Society, Lahore|72000000|6|6|4500
Lahore|Valencia Housing Society, Lahore|79000000|5|6|4500
Lahore|DHA 11 Rahbar, Lahore|37000000|5|6|2250
Lahore|Bahria Town - Sector C, Bahria Town|36000000|5|6|2475
Lahore|Tariq Gardens, Lahore|41900000|5|6|2250
Lahore|Valencia Housing Society, Lahore|35000000|5|6|2250
Lahore|Wapda Town, Lahore|52500000|6|6|2250
Lahore|Wapda Town, Lahore|59000000|7|6|4500
Lahore|DHA Phase 6, DHA Defence|100000000|5|6|4500
Lahore|DHA Phase 5, DHA Defence|367500000|6|6|9000
Lahore|DHA Phase 5, DHA Defence|103000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|82500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|21000000|3|4|1125
Lahore|Bahria Town - Babar Block, Bahria Town - Sector A|160000000|7|6|9900
Lahore|Park View City, Lahore|15000000|4|4|1125
Lahore|Sukh Chayn Gardens, Lahore|8805000|0|1|405
Lahore|State Life Phase 1 - Block A, State Life Housing Phase 1|17000000|3|4|1125
Lahore|Park View City, Lahore|14400000|4|4|1125
Lahore|DHA Phase 7 - Block R, DHA Phase 7|69900000|6|0|4500
Lahore|DHA Phase 6, DHA Defence|67000000|5|6|4500
Lahore|DHA Phase 7 - Block R, DHA Phase 7|72500000|6|5|4500
Lahore|Park View City, Lahore|16500000|4|4|1125
Lahore|Park View City, Lahore|17000000|4|4|1125
Lahore|Park View City, Lahore|18000000|4|4|1125
Lahore|Military Accounts Housing Society, Lahore|29500000|6|6|1800
Lahore|Wapda Town, Lahore|84900000|6|6|4500
Lahore|DHA 11 Rahbar Phase 1, DHA 11 Rahbar|77000000|5|6|4500
Lahore|Wapda Town, Lahore|55000000|5|6|4500
Lahore|Valencia Housing Society, Lahore|95000000|5|6|4500
Lahore|Wapda Town, Lahore|85000000|6|6|4500
Lahore|Valencia Housing Society, Lahore|59000000|5|6|4500
Lahore|Wapda Town, Lahore|60000000|7|6|3825
Lahore|Valencia Housing Society, Lahore|79000000|6|6|4500
Lahore|DHA 9 Town, DHA Defence|19000000|3|4|1125
Lahore|DHA Phase 6, DHA Defence|110000000|5|6|4500
Lahore|Bedian Road, Lahore|29500000|4|4|2250
Lahore|DHA Phase 7, DHA Defence|67000000|5|6|4500
Lahore|DHA Phase 6, DHA Defence|82500000|6|6|4500
Lahore|DHA Phase 7 - Block U, DHA Phase 7|94500000|5|6|4500
Lahore|DHA Phase 7 - Block U, DHA Phase 7|86500000|5|6|4500
Lahore|Chinar Bagh, Lahore|65000000|8|0|9000
Lahore|Military Accounts Housing Society, Lahore|28500000|6|6|1800
Lahore|Park View City - Tulip Extension Block, Park View City|14500000|4|5|1125
Lahore|Audit & Accounts Phase 1, Audit & Accounts Housing Society|34000000|7|0|3600
Lahore|DHA 11 Rahbar Phase 2 - Block K, DHA 11 Rahbar Phase 2|20000000|3|4|1125
Lahore|Bahria Town - Sector D, Bahria Town|28000000|4|4|1575
Lahore|Bahria Town, Lahore|18500000|3|4|1125
Lahore|Allama Iqbal Town - Nargis Block, Allama Iqbal Town|36000000|5|5|1125
Lahore|Sabzazar Scheme - Block P, Sabzazar Scheme|23500000|6|6|1125
Lahore|Bahria Town, Lahore|16000000|3|4|1125
Lahore|Johar Town Phase 2 - Block H3, Johar Town Phase 2|4000000|1|1|270
Lahore|Bahria Town - Sector C, Bahria Town|34500000|5|6|2475
Lahore|Bahria Town - Sector C, Bahria Town|35800000|5|6|2475
Lahore|DHA Phase 6, DHA Defence|85000000|6|6|4500
Lahore|DHA Phase 6, DHA Defence|95000000|5|6|4500
Lahore|Bahria Town - Sector C, Bahria Town|35500000|5|6|2475
Lahore|DHA 9 Town, DHA Defence|18500000|3|4|1125
Lahore|DHA 9 Town, DHA Defence|18800000|3|4|1125
Lahore|DHA Phase 6 - Block E, DHA Phase 6|112500000|5|6|4500
Lahore|DHA Phase 4 - Block AA, DHA Phase 4|59000000|5|6|4500
Lahore|Al Rehman Phase 2 - Block H, Al Rehman Garden Phase 2|8800000|3|4|675
Lahore|Al Rehman Phase 2 - Block H, Al Rehman Garden Phase 2|8200000|3|4|675
Lahore|LDA Avenue, Lahore|27500000|6|6|2250
Lahore|DHA Phase 6, DHA Defence|249500000|6|6|9000
Lahore|Valencia Housing Society, Lahore|51000000|6|6|2250
Lahore|Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal|29500000|6|6|2250
Lahore|DHA Phase 6, DHA Defence|229900000|6|6|4500
Lahore|DHA 11 Rahbar Phase 1 - Block D, DHA 11 Rahbar Phase 1|45000000|4|5|2250
Lahore|DHA 11 Rahbar Phase 2 Extension - Block N, DHA 11 Rahbar Phase 2 Extension|23500000|3|4|1125
Lahore|DHA Phase 7, DHA Defence|69000000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|67000000|5|6|4500
Lahore|Bahria Town - Safari Villas, Bahria Town - Sector B|18500000|3|4|1800
Lahore|DHA Phase 6, DHA Defence|79500000|5|6|4500
Lahore|DHA Phase 7, DHA Defence|71500000|5|6|4500
Lahore|DHA Phase 6 - Block C, DHA Phase 6|82500000|5|6|4500
Lahore|DHA 9 Town, DHA Defence|18000000|3|4|1125
Lahore|Bahria Town - Sector C, Bahria Town|35000000|5|6|2475
Lahore|DHA 11 Rahbar Phase 2, DHA 11 Rahbar|27900000|4|5|1125
Lahore|Bahria Town - Sector E, Bahria Town|16500000|0|0|2205
Lahore|DHA 9 Town - Block C, DHA 9 Town|25000000|4|4|1125
Lahore|Pak Arab Housing Society, Lahore|9900000|3|4|675
Lahore|UET Housing Society, Lahore|32900000|6|6|2250
Lahore|Nasheman-e-Iqbal, Lahore|40000000|5|6|2250
Lahore|DHA Phase 7 - Block Y, DHA Phase 7|58500000|5|6|4500
Lahore|DHA Phase 6 - Block C, DHA Phase 6|91000000|5|6|4500
Lahore|Bankers Avenue Cooperative Housing Society, Lahore|29500000|5|6|2025
Lahore|DHA Phase 6, DHA Defence|74800000|5|6|4500
Lahore|Park View City, Lahore|17000000|4|4|1125
Lahore|DHA 11 Rahbar Phase 1 - Block E, DHA 11 Rahbar Phase 1|50000000|4|5|2250
Lahore|DHA Phase 6, DHA Defence|595000000|5|6|22500
Lahore|DHA Phase 6, DHA Defence|130000000|7|6|9000
Lahore|DHA Phase 6 - Block D, DHA Phase 6|145000000|5|6|4500
Lahore|Bahria Town - Overseas B, Bahria Town - Overseas Enclave|36000000|5|6|2250
Lahore|DHA Phase 6 - Block K, DHA Phase 6|75900000|5|6|4500
Lahore|DHA Phase 8 - Ex Air Avenue, DHA Phase 8|46000000|4|5|2250
Lahore|Park View City - Jade Block, Park View City|37000000|5|6|2250
Lahore|Park View City - Executive Block, Park View City|18500000|4|5|1125
Lahore|DHA Phase 7, DHA Defence|41500000|4|5|2250
Lahore|Park View City - Platinum Block, Park View City|16500000|4|4|1125
Lahore|DHA Phase 1, DHA Defence|39500000|4|5|2250
Lahore|Architects Engineers Housing Society, Lahore|34000000|4|6|2250
Lahore|Bahria Town - Sector E, Bahria Town|3403000|0|0|472
Lahore|Wapda Town, Lahore|24900000|3|4|1125
Lahore|Valencia Housing Society, Lahore|26400000|4|5|1125
